    1    2.17e-01   2.17e-01   7.52e-01
    2    3.58e-19   7.17e-19   1.24e-18
    3    4.13e-15   1.24e-14   1.43e-14
    4    4.57e-02   1.83e-01   1.58e-01
    5    0.00e+00   0.00e+00   0.00e+00
    6    3.32e-28   1.99e-27   1.15e-27
    7    2.45e-08   1.71e-07   8.46e-08
    8    2.82e-12   2.26e-11   9.77e-12
    9    3.13e-15   2.81e-14   1.08e-14
   10    1.12e-21   1.12e-20   3.88e-21
   11    4.41e-11   4.85e-10   1.53e-10
   12    5.41e-04   6.49e-03   1.87e-03
   13    2.16e-04   2.81e-03   7.48e-04
   14    4.33e-04   6.06e-03   1.50e-03
   15    8.23e-03   1.23e-01   2.85e-02
   16    1.63e-06   2.61e-05   5.65e-06
   17    3.04e-05   5.16e-04   1.05e-04
   18    4.22e-06   7.60e-05   1.46e-05
   19    7.52e-07   1.43e-05   2.60e-06
   20    1.19e-03   2.38e-02   4.12e-03
   21    4.07e-07   8.55e-06   1.41e-06
   22    6.63e-04   1.46e-02   2.29e-03
   23    3.72e-03   8.55e-02   1.29e-02
   24    5.13e-05   1.23e-03   1.77e-04
   25    7.34e-04   1.83e-02   2.54e-03
   26    1.33e-04   3.46e-03   4.61e-04
   27    4.91e-04   1.33e-02   1.70e-03
   28    1.01e-03   2.81e-02   3.48e-03
   29    7.40e-04   2.15e-02   2.56e-03
   30    2.04e-03   6.11e-02   7.04e-03
   31    2.13e-03   6.60e-02   7.36e-03
   32    2.56e-03   8.20e-02   8.87e-03
   33    3.35e-04   1.11e-02   1.16e-03
   34    2.07e-04   7.04e-03   7.16e-04
   35    3.30e-04   1.15e-02   1.14e-03
   36    5.48e-05   1.97e-03   1.89e-04
   37    2.19e-04   8.09e-03   7.56e-04
   38    3.79e-05   1.44e-03   1.31e-04
   39    8.27e-06   3.22e-04   2.86e-05
   40    1.64e-06   6.57e-05   5.68e-06
   41    1.35e-08   5.55e-07   4.68e-08
   42    4.16e-09   1.75e-07   1.44e-08
   43    2.36e-09   1.01e-07   8.16e-09
   44    2.49e-10   1.10e-08   8.61e-10
   45    5.88e-12   2.64e-10   2.03e-11
   46    9.40e-14   4.32e-12   3.25e-13
   47    4.26e-15   2.00e-13   1.47e-14
   48    3.16e-17   1.52e-15   1.09e-16
   49    4.81e-20   2.36e-18   1.66e-19
   50    5.51e-23   2.75e-21   1.91e-22
   51    7.40e-26   3.78e-24   2.56e-25
   52    1.45e-41   7.56e-40   5.03e-41
   53    8.81e-44   4.67e-42   3.05e-43
   54    8.90e-47   4.81e-45   3.08e-46
   55    0.00e+00   0.00e+00   0.00e+00
   56    0.00e+00   0.00e+00   0.00e+00
   57    0.00e+00   0.00e+00   0.00e+00
   58    0.00e+00   0.00e+00   0.00e+00
   59    0.00e+00   0.00e+00   0.00e+00
   60    0.00e+00   0.00e+00   0.00e+00
